month,category,unitePrice,value
2025-06,Arroz,128.45,68
2025-06,Entradas,181.90,30
2025-06,Kids,81.90,4
2025-06,Kids,102.59,6
2025-06,Cocteles sin Alcohol,43.10,3
2025-06,Limonadas,38.79,125
2025-06,Rollos Horneados,197.41,54
2025-06,Extras,34.48,188
2025-06,PokeBowl,203.45,54
2025-06,Rollos Naturales,236.21,69
2025-06,Temakis,73.28,2
2025-06,Cocteles,90.52,10
2025-06,Entradas,181.90,45
2025-06,Pastas,279.31,6
2025-06,Jarras Limonada,107.76,4
2025-06,Refrescos,42.24,21
2025-06,Tazones,107.76,5
2025-06,Refrescos,42.24,18
2025-06,Postres,90.52,7
2025-06,Sashimi,361.21,1
2025-06,Refrescos,42.24,38
2025-06,Entradas,181.90,67
2025-06,Rollos Naturales,236.21,75
2025-06,Tempuras,116.38,22
2025-06,Pastas,231.90,11
2025-06,Cervezas,38.79,26
2025-06,Kids,128.45,5
2025-06,Rollos Empanizados,181.90,74
2025-06,Cocteles sin Alcohol,59.48,2
2025-06,Tes Calientes o Frios,33.62,5
2025-06,Postres,112.93,5
2025-06,Tazones,134.48,6
2025-06,Rollos Capeados,137.07,1
2025-06,Ginebra,42.24,1
2025-06,Martinis,47.41,1
2025-06,Limonadas,38.79,112
2025-06,Postres,90.52,7
2025-06,Tes Calientes o Frios,33.62,4
2025-06,Ron,73.28,4
2025-06,PokeBowl,203.45,70
2025-06,Teppanyaki,145.69,1
2025-06,Vegano,138.79,4
2025-06,Pastas,279.31,20
2025-06,Tazones,197.41,7
2025-06,PokeBowl,203.45,82
2025-06,Rollos Empanizados,181.90,48
2025-06,Martinis,47.41,1
2025-06,Cocteles,90.52,12
2025-06,Tazones,107.76,2
2025-06,Temakis,73.28,2
2025-06,Tempuras,116.38,3
2025-06,Limonadas,38.79,107
2025-06,Ensaladas,223.28,1
2025-06,Mojitos,64.66,2
2025-06,Sashimi,326.72,2
2025-06,Refrescos,42.24,24
2025-06,Jarras Limonada,107.76,5
2025-06,Rollos Naturales,236.21,166
2025-06,Entradas,180.17,40
2025-06,Limonadas,38.79,89
2025-06,Pastas,279.31,15
2025-06,Tes Calientes o Frios,107.76,11
2025-06,Vinos,73.28,1
2025-06,Cervezas,137.07,22
2025-06,Kids,160.34,8
2025-06,Rollos Horneados,203.45,60
2025-06,Mojitos,64.66,2
2025-06,Rollos Empanizados,171.55,44
2025-06,Tes Calientes o Frios,107.76,14
2025-06,Sashimi,361.21,1
2025-06,Extras,43.10,218
2025-06,Rollos Capeados,171.55,5
2025-06,Rollos Naturales,236.21,60
2025-06,Entradas,181.90,90
2025-06,PokeBowl,203.45,37
2025-06,Tempuras,116.38,16
2025-06,Cocteles,90.52,3
2025-06,Extras,43.10,128
2025-06,Cocteles sin Alcohol,59.48,4
2025-06,Tazones,225.00,15
2025-06,Cocteles,56.03,3
2025-06,Sopas,223.28,7
2025-06,Rollos Empanizados,181.90,99
2025-06,Kids,90.52,1
2025-06,Rollos Horneados,193.10,21
2025-06,Arroz,128.45,26
2025-06,Pastas,279.31,23
2025-06,PokeBowl,203.45,47
2025-06,Arroz,128.45,30
2025-06,Vegano,138.79,3
2025-06,Refrescos,42.24,34
2025-06,Tes Calientes o Frios,107.76,13
2025-06,Tazones,225.00,5
2025-06,Teppanyaki,231.90,3
2025-06,Postres,112.93,6
2025-06,Cocteles sin Alcohol,59.48,7
2025-06,Margaritas,73.28,1
2025-06,Entradas,181.90,42
2025-06,Sopas,206.03,5
2025-06,Rollos Naturales,236.21,171
2025-06,Temakis,107.76,3
2025-06,Arroz,128.45,48
2025-06,Rollos Horneados,197.41,29
2025-06,Cervezas,137.07,38
2025-06,Rollos Naturales,236.21,158
2025-06,Nigiri,30.17,4
2025-06,Jarras Limonada,107.76,1
2025-06,PokeBowl,203.45,56
2025-06,Cocteles sin Alcohol,59.48,4
2025-06,Ensaladas,128.45,1
2025-06,Entradas,145.69,30
2025-06,Tazones,225.00,15
2025-06,Refrescos,42.24,39
2025-06,Mojitos,64.66,2
2025-06,Tempuras,116.38,6
2025-06,Vegano,138.79,4
2025-06,Cervezas,137.07,51
2025-06,Kids,128.45,8
2025-06,Postres,112.93,11
2025-06,Limonadas,38.79,82
2025-06,Rollos Horneados,193.10,40
2025-06,Ginebra,42.24,2
2025-06,Whisky,116.38,4
2025-06,Teppanyaki,289.66,4
2025-06,Cervezas,38.79,40
2025-06,Extras,43.10,198
2025-06,Tes Calientes o Frios,107.76,7
2025-06,Postres,90.52,9
2025-06,Sopas,223.28,8
2025-06,Refrescos,42.24,29
2025-06,Cocteles sin Alcohol,59.48,7
2025-06,Extras,43.10,119
2025-06,Pastas,279.31,12
2025-06,Mojitos,64.66,5
2025-06,Sopas,223.28,9
2025-06,Vegano,138.79,6
2025-06,Nigiri,30.17,24
2025-06,Pastas,223.28,5
2025-06,Margaritas,73.28,4
2025-06,Rollos Capeados,171.55,3
2025-06,Margaritas,73.28,3
2025-06,Temakis,107.76,2
2025-06,Postres,90.52,2
2025-06,Vegano,102.59,1
2025-06,Tes Calientes o Frios,107.76,7
2025-06,Rollos Empanizados,181.90,41
2025-06,Arroz,128.45,23
2025-06,Temakis,73.28,4
2025-06,Kids,90.52,10
2025-06,Tempuras,116.38,5
2025-06,Sashimi,326.72,1
2025-06,Cocteles,90.52,7
2025-06,Rollos Capeados,137.07,8
2025-06,PokeBowl,203.45,100
2025-06,Postres,90.52,8
2025-06,Kids,128.45,5
2025-06,Rollos Capeados,137.07,3
2025-06,PokeBowl,203.45,44
2025-06,Margaritas,73.28,2
2025-06,Cocteles sin Alcohol,59.48,4
2025-06,Cocteles sin Alcohol,59.48,8
2025-06,Cocteles sin Alcohol,59.48,3
2025-06,Rollos Horneados,193.10,62
2025-06,Kids,90.52,5
2025-06,Cervezas,38.79,21
2025-06,Extras,34.48,86
2025-06,Teppanyaki,332.76,15
2025-06,PokeBowl,203.45,58
2025-06,Rollos Capeados,171.55,5
2025-06,Tes Calientes o Frios,107.76,8
2025-06,Extras,43.10,164
2025-06,Rollos Horneados,203.45,42
2025-06,Pastas,257.76,5
2025-06,Margaritas,73.28,6
2025-06,Rollos Capeados,137.07,6
2025-06,Nigiri,30.17,1
2025-06,Margaritas,73.28,3
2025-06,Cocteles,90.52,4
2025-06,Temakis,107.76,6
2025-06,Arroz,128.45,33
2025-06,Sopas,223.28,7
2025-06,Kids,128.45,6
2025-06,Temakis,73.28,2
2025-06,Rollos Horneados,203.45,49
2025-06,Tempuras,116.38,11
2025-06,Rollos Empanizados,181.90,65
2025-06,Limonadas,38.79,93
2025-06,Rollos Naturales,236.21,92
2025-06,Entradas,181.90,60
2025-06,Tazones,225.00,6
2025-06,Martinis,47.41,3
2025-06,Rollos Empanizados,181.90,46
2025-06,Ensaladas,128.45,1
2025-06,Martinis,47.41,2
2025-06,Jarras Limonada,107.76,1
2025-06,Refrescos,42.24,18
2025-06,Cocteles,90.52,8
2025-06,Ensaladas,223.28,1
2025-06,Refrescos,42.24,30
2025-06,Entradas,181.90,60
2025-06,Jarras Limonada,107.76,2
2025-06,Refrescos,33.62,42
2025-06,Vegano,111.21,3
2025-06,Jarras Limonada,107.76,2
2025-06,Rollos Naturales,197.41,87
2025-06,Limonadas,38.79,104
2025-06,Martinis,47.41,1
2025-06,Cervezas,38.79,44
2025-06,Postres,112.93,17
2025-06,Cervezas,38.79,14
2025-06,Tes Calientes o Frios,107.76,11
2025-06,Limonadas,38.79,63
2025-06,Rollos Naturales,236.21,90
2025-06,Vegano,111.21,2
2025-06,Entradas,180.17,57
2025-06,Tes Calientes o Frios,107.76,11
2025-06,Sopas,206.03,4
2025-06,Vegano,138.79,3
2025-06,Pastas,279.31,13
2025-06,Pastas,279.31,21
2025-06,Tes Calientes o Frios,107.76,8
2025-06,Arroz,128.45,37
2025-06,PokeBowl,203.45,48
2025-06,Postres,112.93,5
2025-06,Rollos Horneados,203.45,35
2025-06,Teppanyaki,231.90,4
2025-06,Extras,43.10,195
2025-06,Arroz,128.45,50
2025-06,PokeBowl,203.45,41
2025-06,Sashimi,361.21,1
2025-06,Cocteles sin Alcohol,59.48,4
2025-06,Ensaladas,128.45,1
2025-06,Teppanyaki,231.90,4
2025-06,Postres,90.52,11
2025-06,Extras,43.10,222
2025-06,Extras,43.10,223
2025-06,Sopas,90.52,6
2025-06,Sopas,223.28,6
2025-06,Tazones,197.41,6
2025-06,Cocteles,90.52,23
2025-06,Arroz,128.45,25
2025-06,Arroz,128.45,44
2025-06,Sashimi,326.72,1
2025-06,Rollos Empanizados,181.90,94
2025-06,Limonadas,38.79,170
2025-06,Tazones,180.17,13
2025-06,Nigiri,30.17,8
2025-06,Tazones,180.17,10
2025-06,Jarras Limonada,107.76,4
2025-06,Tempuras,64.66,5
2025-06,Tempuras,116.38,10
2025-06,Tempuras,64.66,1
2025-06,Mojitos,64.66,6
2025-06,Mojitos,64.66,2
2025-06,Vinos,90.52,1
2025-06,Ensaladas,128.45,1
2025-06,Martinis,47.41,4
2025-07,Limonadas,38.79,90
2025-07,Entradas,181.90,46
2025-07,Ginebra,42.24,6
2025-07,Tes Calientes o Frios,107.76,7
2025-07,Cervezas,137.07,40
2025-07,Postres,90.52,7
2025-07,Entradas,180.17,46
2025-07,Cervezas,137.07,27
2025-07,Rollos Naturales,236.21,131
2025-07,Kids,160.34,10
2025-07,Jarras Limonada,107.76,5
2025-07,Teppanyaki,231.90,3
2025-07,Entradas,181.90,50
2025-07,Refrescos,42.24,50
2025-07,Digestivo,99.14,1
2025-07,Limonadas,38.79,91
2025-07,Rollos Naturales,236.21,168
2025-07,Limonadas,38.79,70
2025-07,Rollos Horneados,193.10,35
2025-07,Refrescos,42.24,38
2025-07,Martinis,47.41,2
2025-07,Ensaladas,223.28,3
2025-07,Rollos Naturales,236.21,131
2025-07,Rollos Empanizados,181.90,66
2025-07,Cocteles,90.52,20
2025-07,Refrescos,42.24,31
2025-07,Temakis,56.03,1
2025-07,Jarras Limonada,107.76,1
2025-07,Extras,43.10,125
2025-07,Rollos Empanizados,181.90,48
2025-07,Tazones,107.76,2
2025-07,Tempuras,116.38,9
2025-07,Pastas,279.31,19
2025-07,Nigiri,107.76,27
2025-07,Tempuras,116.38,4
2025-07,Cervezas,38.79,39
2025-07,Tazones,180.17,8
2025-07,Martinis,47.41,5
2025-07,Sashimi,326.72,2
2025-07,Rollos Empanizados,181.90,45
2025-07,Rollos Horneados,203.45,41
2025-07,Temakis,107.76,5
2025-07,Rollos Horneados,197.41,31
2025-07,Sopas,206.03,7
2025-07,Margaritas,73.28,5
2025-07,Temakis,107.76,3
2025-07,Cocteles,73.28,16
2025-07,Margaritas,73.28,5
2025-07,Vinos,257.76,1
2025-07,Vegano,138.79,5
2025-07,Cocteles,90.52,9
2025-07,Sopas,64.66,2
2025-07,Pastas,257.76,17
2025-07,Tes Calientes o Frios,38.79,15
2025-07,Kids,128.45,15
2025-07,Postres,112.93,7
2025-07,PokeBowl,203.45,59
2025-07,Tes Calientes o Frios,107.76,12
2025-07,Cocteles sin Alcohol,43.10,1
2025-07,Cocteles sin Alcohol,59.48,7
2025-07,Extras,43.10,182
2025-07,Rollos Capeados,171.55,4
2025-07,Refrescos,33.62,17
2025-07,Rollos Capeados,171.55,3
2025-07,Teppanyaki,289.66,8
2025-07,Kids,90.52,7
2025-07,Rollos Capeados,171.55,12
2025-07,Postres,112.93,4
2025-07,Mojitos,64.66,3
2025-07,Kids,90.52,4
2025-07,Martinis,47.41,1
2025-07,Rollos Empanizados,181.90,42
2025-07,Mojitos,64.66,3
2025-07,Rollos Capeados,171.55,3
2025-07,Tempuras,116.38,17
2025-07,Rollos Capeados,137.07,5
2025-07,Mojitos,64.66,2
2025-07,Vinos,90.52,4
2025-07,Jarras Limonada,107.76,1
2025-07,Rollos Naturales,236.21,101
2025-07,Tazones,180.17,10
2025-07,Margaritas,73.28,4
2025-07,Temakis,73.28,3
2025-07,Cervezas,38.79,17
2025-07,Arroz,128.45,36
2025-07,Margaritas,73.28,1
2025-07,Nigiri,38.79,3
2025-07,Cocteles,90.52,12
2025-07,Extras,43.10,152
2025-07,Tempuras,116.38,14
2025-07,Nigiri,107.76,27
2025-07,PokeBowl,203.45,50
2025-07,Whisky,116.38,1
2025-07,Cocteles sin Alcohol,59.48,3
2025-07,PokeBowl,203.45,70
2025-07,Arroz,128.45,28
2025-07,Sashimi,326.72,1
2025-07,Tazones,107.76,3
2025-07,Teppanyaki,231.90,6
2025-07,Extras,43.10,103
2025-07,Vegano,111.21,4
2025-07,Sopas,206.03,7
2025-07,Vegano,138.79,3
2025-07,Mojitos,64.66,1
2025-07,Arroz,128.45,31
2025-07,Entradas,181.90,62
2025-07,Pastas,257.76,8
2025-07,Cocteles sin Alcohol,59.48,4
2025-07,Vegano,138.79,3
2025-07,Tes Calientes o Frios,33.62,9
2025-07,Pastas,223.28,10
2025-07,Postres,90.52,9
2025-07,Arroz,128.45,37
2025-07,Digestivo,99.14,1
2025-07,Sopas,206.03,10
2025-07,Vinos,387.93,1
2025-07,Teppanyaki,289.66,6
2025-07,Tazones,107.76,2
2025-07,Arroz,128.45,36
2025-07,Sopas,206.03,4
2025-07,Pastas,279.31,10
2025-07,Extras,43.10,157
2025-07,Teppanyaki,145.69,3
2025-07,Sopas,47.41,2
2025-07,Vegano,111.21,3
2025-07,Arroz,128.45,48
2025-07,Postres,90.52,4
2025-07,Pastas,223.28,7
2025-07,Rollos Naturales,236.21,140
2025-07,PokeBowl,203.45,48
2025-07,Teppanyaki,231.90,2
2025-07,Rollos Capeados,137.07,2
2025-07,Vinos,90.52,1
2025-07,Tequila,116.38,3
2025-07,Tes Calientes o Frios,107.76,11
2025-07,Temakis,73.28,2
2025-07,Cocteles sin Alcohol,59.48,6
2025-07,Refrescos,42.24,42
2025-07,Digestivo,99.14,5
2025-07,Vinos,90.52,1
2025-07,Postres,90.52,10
2025-07,Cocteles,73.28,6
2025-07,Entradas,181.90,42
2025-07,Cocteles sin Alcohol,59.48,4
2025-07,PokeBowl,203.45,74
2025-07,Refrescos,42.24,35
2025-07,Rollos Naturales,236.21,98
2025-07,Entradas,181.90,54
2025-07,Nigiri,30.17,9
2025-07,Jarras Limonada,107.76,2
2025-07,Martinis,47.41,2
2025-07,Tes Calientes o Frios,107.76,11
2025-07,Ginebra,42.24,2
2025-07,Mojitos,64.66,3
2025-07,Kids,90.52,7
2025-07,Pastas,279.31,24
2025-07,Mojitos,64.66,2
2025-07,Rollos Empanizados,181.90,94
2025-07,Cervezas,38.79,41
2025-07,Entradas,181.90,77
2025-07,Tempuras,116.38,8
2025-07,Tazones,197.41,5
2025-07,Tempuras,116.38,15
2025-07,Margaritas,73.28,1
2025-07,Ensaladas,90.52,1
2025-07,Nigiri,30.17,7
2025-07,Limonadas,38.79,107
2025-07,Refrescos,42.24,32
2025-07,Rollos Horneados,197.41,21
2025-07,Ensaladas,128.45,3
2025-07,Cocteles,90.52,13
2025-07,Rollos Naturales,236.21,110
2025-07,Temakis,107.76,3
2025-07,Tazones,197.41,6
2025-07,Cervezas,38.79,37
2025-07,Extras,43.10,197
2025-07,Cocteles,73.28,14
2025-07,Temakis,73.28,2
2025-07,Margaritas,73.28,3
2025-07,Arroz,128.45,45
2025-07,Martinis,47.41,2
2025-07,Cocteles,90.52,22
2025-07,Rollos Empanizados,181.90,40
2025-07,Sashimi,361.21,2
2025-07,Kids,102.59,2
2025-07,Extras,43.10,213
2025-07,Tequila,116.38,1
2025-07,Sashimi,326.72,1
2025-07,Rollos Horneados,203.45,43
2025-07,Ensaladas,223.28,2
2025-07,Rollos Horneados,203.45,23
2025-07,Limonadas,38.79,112
2025-07,Sopas,206.03,4
2025-07,Rollos Capeados,171.55,3
2025-07,Cervezas,38.79,30
2025-07,Rollos Capeados,137.07,6
2025-07,Vegano,138.79,3
2025-07,Postres,90.52,10
2025-07,Kids,160.34,5
2025-07,Tes Calientes o Frios,107.76,16
2025-07,Teppanyaki,231.90,5
2025-07,Mojitos,64.66,1
2025-07,PokeBowl,203.45,69
2025-07,Digestivo,99.14,1
2025-07,Arroz,128.45,40
2025-07,Extras,34.48,191
2025-07,Tazones,107.76,3
2025-07,Postres,90.52,4
2025-07,Tempuras,64.66,7
2025-07,Digestivo,76.72,1
2025-07,Entradas,181.90,74
2025-07,Jarras Limonada,107.76,2
2025-07,Teppanyaki,231.90,6
2025-07,Pastas,223.28,8
2025-07,PokeBowl,203.45,46
2025-07,Cocteles sin Alcohol,59.48,5
2025-07,Cocteles sin Alcohol,59.48,3
2025-07,Vegano,111.21,1
2025-07,Tes Calientes o Frios,107.76,13
2025-07,Arroz,128.45,30
2025-07,Rollos Empanizados,181.90,62
2025-07,Refrescos,42.24,33
2025-07,Limonadas,38.79,80
2025-07,Rollos Capeados,171.55,6
2025-07,Kids,81.90,1
2025-07,Martinis,47.41,2
2025-07,Margaritas,73.28,2
2025-07,Kids,128.45,4
2025-07,Nigiri,30.17,7
2025-07,Cervezas,38.79,28
2025-07,Margaritas,73.28,3
2025-07,Vegano,138.79,3
2025-07,Tempuras,64.66,5
2025-07,Extras,43.10,128
2025-07,Mojitos,64.66,4
2025-07,Martinis,47.41,5
2025-07,Rollos Horneados,197.41,68
2025-07,Rollos Empanizados,181.90,52
2025-07,Jarras Limonada,107.76,2
2025-07,Sopas,223.28,8
2025-07,Rollos Naturales,236.21,78
2025-07,Rollos Naturales,197.41,65
2025-07,Sashimi,326.72,1
2025-07,Rollos Horneados,203.45,59
2025-07,Arroz,128.45,33
2025-07,Kids,128.45,4
2025-07,Jarras Limonada,107.76,2
2025-07,Margaritas,73.28,4
2025-07,Nigiri,56.03,5
2025-07,Vinos,73.28,1
2025-07,Martinis,47.41,3
2025-07,Rollos Capeados,137.07,5
2025-07,Cervezas,38.79,30
2025-07,Margaritas,73.28,10
2025-07,Arroz,128.45,60
2025-07,Vinos,90.52,1
2025-07,Whisky,116.38,1
2025-07,Sashimi,326.72,1
2025-07,Kids,128.45,5
2025-07,Nigiri,30.17,1
2025-07,Sopas,223.28,4
2025-07,Sopas,223.28,6
2025-07,PokeBowl,203.45,77
2025-07,Extras,34.48,97
2025-07,Entradas,180.17,55
2025-07,Vodka,73.28,2
2025-07,Digestivo,99.14,1
2025-07,Otros,431.03,2
2025-07,Cocteles,90.52,22
2025-07,Vegano,138.79,2
2025-07,Rollos Naturales,236.21,159
2025-07,Margaritas,73.28,4
2025-07,Rollos Empanizados,181.90,70
2025-07,Tempuras,116.38,10
2025-07,Teppanyaki,231.90,11
2025-07,Temakis,56.03,1
2025-07,Arroz,128.45,34
2025-07,Tempuras,116.38,12
2025-07,Arroz,106.90,24
2025-07,Sashimi,361.21,2
2025-07,Sashimi,361.21,1
2025-07,Nigiri,56.03,2
2025-07,Tes Calientes o Frios,107.76,8
2025-07,Tazones,180.17,9
2025-07,Extras,43.10,135
2025-07,Tequila,81.90,2
2025-07,Teppanyaki,289.66,4
2025-07,PokeBowl,203.45,59
2025-07,Rollos Naturales,236.21,87
2025-07,Jarras Limonada,107.76,1
2025-07,Jarras Limonada,107.76,5
2025-07,Mojitos,64.66,5
2025-07,Extras,34.48,139
2025-07,Martinis,47.41,6
2025-07,Tes Calientes o Frios,107.76,13
2025-07,Limonadas,38.79,136
2025-07,Rollos Empanizados,181.90,57
2025-07,Pastas,257.76,9
2025-07,Cocteles sin Alcohol,59.48,9
2025-07,Rollos Naturales,225.00,70
2025-07,Tazones,197.41,7
2025-07,Rollos Naturales,236.21,70
2025-07,Pastas,231.90,15
2025-07,PokeBowl,203.45,58
2025-07,Rollos Empanizados,171.55,48
2025-07,Vegano,111.21,1
2025-07,Tempuras,116.38,10
2025-07,Teppanyaki,231.90,5
2025-07,Tes Calientes o Frios,107.76,6
2025-07,Cocteles,90.52,17
2025-07,Tazones,225.00,16
2025-07,Rollos Horneados,203.45,32
2025-07,Postres,90.52,6
2025-07,Rollos Capeados,171.55,10
2025-07,Refrescos,42.24,28
2025-07,Rollos Naturales,236.21,165
2025-07,Temakis,73.28,6
2025-07,Teppanyaki,332.76,8
2025-07,Limonadas,38.79,119
2025-07,Entradas,180.17,54
2025-07,Tempuras,116.38,2
2025-07,Pastas,231.90,22
2025-07,Entradas,180.17,35
2025-07,Tazones,197.41,5
2025-07,Tempuras,64.66,2
2025-07,Limonadas,38.79,67
2025-07,Cocteles,90.52,12
2025-07,Teppanyaki,145.69,1
2025-07,PokeBowl,203.45,48
2025-07,Cocteles sin Alcohol,59.48,9
2025-07,Cocteles,90.52,7
2025-07,Martinis,47.41,1
2025-07,Refrescos,42.24,37
2025-07,Nigiri,56.03,20
2025-07,Postres,90.52,5
2025-07,Rollos Capeados,137.07,2
2025-07,Temakis,56.03,2
2025-07,Digestivo,99.14,3
2025-07,Limonadas,38.79,106
2025-07,Cervezas,38.79,9
2025-07,Rollos Capeados,137.07,4
2025-07,Tes Calientes o Frios,107.76,9
2025-07,Cocteles sin Alcohol,59.48,3
2025-07,Margaritas,73.28,2
2025-07,Entradas,181.90,48
2025-07,Tazones,107.76,5
2025-07,Pastas,279.31,11
2025-07,Kids,128.45,8
2025-07,Refrescos,42.24,23
2025-07,Cocteles sin Alcohol,59.48,6
2025-07,Postres,90.52,5
2025-07,Cervezas,38.79,19
2025-07,Rollos Horneados,197.41,43
2025-07,Refrescos,42.24,16
2025-07,Cervezas,38.79,16
2025-07,Vegano,138.79,3
2025-07,Cocteles sin Alcohol,59.48,5
2025-07,Entradas,181.90,26
2025-07,Mojitos,64.66,2
2025-07,Pastas,231.90,9
2025-07,Refrescos,42.24,32
2025-07,Tazones,197.41,6
2025-07,Teppanyaki,171.55,2
2025-07,Martinis,47.41,9
2025-07,Limonadas,38.79,92
2025-07,Rollos Naturales,236.21,121
2025-07,Cocteles sin Alcohol,59.48,8
2025-07,Temakis,73.28,3
2025-07,Mojitos,64.66,5
2025-07,Rollos Empanizados,181.90,48
2025-07,Rollos Capeados,171.55,4
2025-07,Pastas,223.28,1
2025-07,Tempuras,116.38,6
2025-07,Sopas,223.28,6
2025-07,PokeBowl,203.45,39
2025-07,Tes Calientes o Frios,107.76,14
2025-07,Limonadas,38.79,104
2025-07,Limonadas,38.79,79
2025-07,Jarras Limonada,107.76,2
2025-07,Tazones,180.17,5
2025-07,Entradas,181.90,22
2025-07,Mojitos,64.66,4
2025-07,Entradas,181.90,67
2025-07,Pastas,231.90,14
2025-07,Tes Calientes o Frios,33.62,8
2025-07,Cocteles,90.52,17
2025-07,Cocteles sin Alcohol,59.48,3
2025-07,Whisky,116.38,2
2025-07,Tempuras,116.38,3
2025-07,Vegano,111.21,2
2025-07,Cocteles sin Alcohol,59.48,8
2025-07,Extras,43.10,161
2025-07,Sopas,223.28,7
2025-07,Rollos Capeados,171.55,9
2025-07,Rollos Empanizados,181.90,44
2025-07,Cervezas,38.79,17
2025-07,Rollos Capeados,137.07,5
2025-07,Limonadas,38.79,131
2025-07,Postres,112.93,13
2025-07,Pastas,154.31,2
2025-07,Vegano,138.79,9
2025-07,Martinis,47.41,1
2025-07,Rollos Empanizados,181.90,77
2025-07,Refrescos,42.24,38
2025-07,Rollos Horneados,193.10,29
2025-07,Tazones,180.17,5
2025-07,Cervezas,38.79,41
2025-07,Cocteles,90.52,9
2025-07,Extras,43.10,137
2025-07,Postres,112.93,10
2025-07,Extras,43.10,180
2025-07,Jarras Limonada,107.76,5
2025-07,Refrescos,42.24,36
2025-07,Digestivo,99.14,1
2025-07,Nigiri,56.03,12
2025-07,Postres,90.52,7
2025-07,Digestivo,99.14,3
2025-07,Rollos Capeados,137.07,4
2025-07,Sopas,223.28,3
2025-07,Temakis,73.28,2
2025-07,Postres,90.52,6
2025-07,Margaritas,73.28,8
2025-07,Arroz,128.45,39
2025-07,Kids,102.59,5
2025-07,Sashimi,326.72,1
2025-07,Teppanyaki,289.66,5
2025-07,PokeBowl,203.45,59
2025-07,Kids,128.45,5
2025-07,Rollos Naturales,236.21,138
2025-07,Cocteles,90.52,16
2025-07,Rollos Horneados,197.41,51
2025-07,Nigiri,30.17,22
2025-07,Rollos Horneados,197.41,27
2025-07,Ensaladas,128.45,1
2025-07,Temakis,73.28,2
2025-07,Margaritas,73.28,9
2025-07,Teppanyaki,231.90,3
2025-07,Tempuras,116.38,9
2025-07,PokeBowl,203.45,75
2025-07,Arroz,128.45,26
2025-07,Cervezas,38.79,26
2025-07,Entradas,181.90,65
2025-07,Kids,128.45,12
2025-07,Tazones,197.41,9
2025-07,Arroz,128.45,48
2025-07,Arroz,128.45,41
2025-07,Rollos Horneados,203.45,66
2025-07,Pastas,231.90,20
2025-07,Nigiri,56.03,16
2025-07,Extras,43.10,178
2025-07,PokeBowl,203.45,74
2025-07,Tes Calientes o Frios,107.76,17
2025-07,Jarras Limonada,107.76,2
2025-07,Rollos Naturales,236.21,102
2025-07,Vinos,90.52,4
2025-07,Jarras Limonada,107.76,2
2025-07,Temakis,73.28,2
2025-07,Mojitos,64.66,3
2025-07,Teppanyaki,231.90,3
2025-07,Temakis,73.28,2
2025-07,Arroz,128.45,34
2025-07,Tempuras,116.38,3
2025-07,PokeBowl,203.45,68
2025-07,Rollos Empanizados,181.90,59
2025-07,Sashimi,361.21,1
2025-07,Martinis,47.41,6
2025-07,Pastas,223.28,6
2025-07,Rollos Horneados,197.41,44
2025-07,Extras,43.10,142
2025-07,Cocteles,90.52,17
2025-07,PokeBowl,203.45,58
2025-07,Teppanyaki,231.90,3
2025-07,Cocteles,90.52,17
2025-07,Tes Calientes o Frios,107.76,3
2025-07,Sopas,206.03,11
2025-07,Vinos,387.93,1
2025-07,Rollos Capeados,171.55,6
2025-07,Teppanyaki,289.66,3
2025-07,Postres,90.52,6
2025-07,Temakis,145.69,2
2025-07,Cocteles sin Alcohol,59.48,11
2025-07,Postres,90.52,6
2025-07,Arroz,128.45,40
2025-07,Rollos Horneados,197.41,46
2025-07,Extras,43.10,96
2025-07,Rollos Horneados,197.41,34
2025-07,Cocteles sin Alcohol,59.48,1
2025-07,Cocteles,90.52,24
2025-07,Pastas,279.31,9
2025-07,Kids,102.59,9
2025-07,Pastas,257.76,12
2025-07,Refrescos,42.24,45
2025-07,Digestivo,76.72,2
2025-07,Limonadas,38.79,132
2025-07,Teppanyaki,145.69,1
2025-07,Entradas,181.90,65
2025-07,Vegano,111.21,4
2025-07,Tes Calientes o Frios,33.62,12
2025-07,Ginebra,42.24,1
2025-07,Cocteles sin Alcohol,59.48,4
2025-07,Tazones,225.00,10
2025-07,Tes Calientes o Frios,33.62,7
2025-07,PokeBowl,203.45,92
2025-07,Vegano,102.59,1
2025-07,Refrescos,42.24,34
2025-07,Postres,90.52,7
2025-07,Rollos Capeados,171.55,4
2025-07,Limonadas,38.79,86
2025-07,Cervezas,137.07,32
2025-07,Limonadas,38.79,117
2025-07,Kids,128.45,4
2025-07,Cervezas,137.07,19
2025-07,Refrescos,42.24,46
2025-07,Cocteles sin Alcohol,43.10,1
2025-07,Margaritas,73.28,5
2025-07,Cervezas,137.07,24
2025-07,Nigiri,30.17,6
